Mixture	Macrophages	Epithelial_1	T cell	Mesenchymal	Endothelial	Epithelial_2	CAFs	Dendritic	Epithelial_3	P-value	Correlation	RMSE
TCGA-24-1424-01A	0.0434396103504626	0.600447617662362	0	0.165235535796583	0.0149214328302029	0	0.059335292625886	0	0.116620510734504	0	0.535678565757724	0.850127081718403
TCGA-29-1766-01A	0.0558002534235307	0.436029722167169	0	0.0636010225553991	0	0	0.246410204838455	0	0.198158797015446	0	0.434720256809066	0.91122396396633
TCGA-13-0720-01A	0.00928639277509359	0.660455850476396	0.00228331417577583	0	0.00962381600494175	0.0647805368245341	0.0157629321418933	0.0208661656114011	0.216940991989964	0	0.529898197338331	0.856281289489149
TCGA-24-1417-01A	0.135592018452397	0.51867390042889	0	0.0582463724647744	0.0202377864983552	0	0.122660561487657	0.00383806278942147	0.140751297878505	0	0.553699154987036	0.838423527126991
TCGA-59-2363-01A	0.0147750190502107	0.498891662585749	0	0.14361753001924	0	0	0	0.0206748845379804	0.322040903806821	0	0.555953630829041	0.843484633118858
TCGA-13-1492-01A	0.0300248954885596	0.614898110662616	0	0.101374092606987	0.015946830312285	0.00467887997502605	0	0.0593510858077358	0.17372610514679	0	0.439201515532315	0.899431005514151
TCGA-29-1762-01A	0.0115152141655328	0.39022265146199	0	0.171450465541907	0.0122561367468484	0	0	0.000909015456960301	0.413646516626762	0	0.450013511055728	0.893377187818529
TCGA-20-1683-01A	0.0411669066556786	0.599818767688609	0	0.216009915612133	0.00121381057388595	0	0.0125349036261976	0.0412448671241996	0.0880108287192966	0	0.383460892342366	0.925116196126444
TCGA-24-2262-01A	0.0756306432703556	0.567862010426051	0	0.0585993473228241	0.0351320190620342	0	0.0534798451859829	0	0.209296134732752	0	0.45957181532766	0.889783480734533
TCGA-13-0800-01A	0	0.667222795606561	0	0.14671255996995	0	0.0592550298573478	0	0	0.126809614566141	0	0.406698738683585	0.913949419877391
TCGA-57-1584-01A	0.0445400331540963	0.673070996437869	0	0.0522670589666581	0.00200255134282634	0	0	0	0.22811936009855	0	0.604276343605809	0.821106195347532
TCGA-24-2254-01A	0.122675262415704	0.547452166996052	0	0.23329667631556	0.0206684115966954	0.0115121074789241	0.0439705144993522	0	0.0204248606977126	0	0.643074373701613	0.785598159161308
TCGA-24-1930-01A	0.151247661480088	0.495578148670302	0	0.0657068923939264	0.00159951560728329	0	0.120898965878546	0	0.164968815969854	0	0.603277176710199	0.810099760056419
TCGA-24-1427-01A	0.0979840763021669	0.49412857807939	0	0.0657624274846802	0.00250087699405125	0	0.236490204625732	0	0.103133836513979	0	0.598197123845097	0.801971865009559
TCGA-24-1850-01A	0.087867888982217	0.422823582543755	0	0.158112909260503	0	0	0.128043266654768	0	0.203152352558757	0	0.445930849443569	0.896700354100612
TCGA-29-2414-01A	0.0171447311454041	0.550174428723345	0	0.166947290306903	0	0.0112556526058896	0.14476045332833	0	0.109717443890129	0	0.581209884457396	0.816031733524467
TCGA-24-2024-01A	0.0492191911450956	0.612046750571432	0	0.145964424715797	0.0094046117473923	0.00752372631715049	0.0784724048740938	0	0.0973688906290382	0	0.561556963870086	0.83561157406052
TCGA-24-2298-01A	0.0489835878933439	0.510393712642144	0	0.0782046650023177	0.0285189414834965	0.0113276797585694	0.187968637272309	0	0.13460277594782	0	0.515678259062914	0.856801870137084
TCGA-23-1107-01A	0.0427178927525073	0.573533174695102	0	0.021453157404602	0.0049956167329373	0.00180894696606983	0.000915883070551852	0.0311456988149893	0.323429629563241	0	0.485647647103524	0.876848620450337
TCGA-23-1028-01A	0.0413025588732273	0.571331705350594	0	0.0421569753622474	0.0226838512980213	0.00402776827314272	0	0.0153684080578899	0.303128732784878	0	0.490953633938401	0.875182578714112
TCGA-29-1778-01A	0.0611553714441616	0.763871027408503	0	0.0532738376619818	0.0354247495429251	0.0111739820871702	0.0150931743605824	0	0.0600078574946758	0	0.538710367654322	0.853925496416539
TCGA-13-0724-01A	0.0297708836357328	0.626008260154695	0	0.0336762794642099	0.000102954711463171	0	0.0492711991178094	0	0.26117042291609	0	0.545488588427519	0.84856095385151
TCGA-25-2042-01A	0.0727148369610928	0.293402672255512	0	0.0392426691016289	0.0179881904372726	0	0.558633443134493	0	0.0180181881100006	0	0.874924557124599	0.500486958832639
TCGA-09-0364-01A	0	0.701097712023632	0	0.257024869021627	0.00274391550930487	0	0	0	0.0391335034454365	0	0.368645480853892	0.932824472673775
TCGA-29-1784-01A	0.162806556505468	0.48425669831286	0	0.0587304717687466	0.0130913196549352	0.0197588435396609	0	0.0327255113831461	0.228630598835184	0	0.597898954974469	0.819840052693929
TCGA-29-1691-01A	0.0793578192818792	0.550083852805062	0	0.0643595546526985	0.0240507214572989	0.0255233131630159	0.0160506658956102	0.0733669015351943	0.167207171209241	0	0.515001714530288	0.863366136328583
TCGA-61-1919-01A	0.150047481532335	0.42086226621508	0	0.076907739438791	0	0	0.235247911905928	0	0.116934600907866	0	0.60111556674424	0.799374445578776
TCGA-25-1633-01A	0.093713218834094	0.415764786419356	0	0.164920368035959	0.00299810934161885	0	0.281957539179354	0	0.0406459781896181	0	0.646997149139968	0.764075830098029
TCGA-29-1761-01A	0.167181520192645	0.456087041030352	0	0.0348005745606543	0.00337456308057052	0.0110905839306233	0.0157093709874243	0.0354337681893736	0.276322578028357	0	0.374934685987187	0.929187522326189
TCGA-57-1582-01A	0.0384217374510098	0.595004345344775	0	0.0428809886239454	0	0	0.068925824060671	0	0.254767104519599	0	0.451906124005818	0.892933734593146
TCGA-04-1350-01A	0.0106981971903132	0.923218467593625	0	0.0277764140783204	0.00947580816107502	0.0013053055908536	0	0.0179858670935546	0.00953994029225784	0.002	0.320712396407785	0.953732510601194
TCGA-24-2027-01A	0	0.581751779802674	0	0.220537142429928	0.00498562769634207	0.0579435789893608	0	0.0147508849516295	0.120030986130065	0	0.50159247708308	0.869094458209211
TCGA-23-1122-01A	0.0395331804855478	0.583083941777758	0	0.0614543231615946	0.000404903769987282	0	0.0304297364344137	0	0.285093914370699	0	0.558131864790782	0.842856574521932
TCGA-09-2048-01A	0.0110696058842947	0.498544542062132	0	0.205514615795925	0	0.0444663723234249	0	0.00219013519877655	0.238214728735446	0.002	0.305796488278347	0.958740056447505
TCGA-13-0727-01A	0.0492248071376521	0.707165870082187	0	0.0854691882677058	0.000755821250441677	0	0.00799838124764281	0	0.149385932014371	0	0.504527721753356	0.869841901575362
TCGA-24-1562-01A	0.0438094619280183	0.662455117835057	0	0.0329948530292809	0.00368068459355026	0.00639328758389284	0.15500215316431	0	0.0956644418658907	0	0.564333646020043	0.831747012956111
TCGA-24-1563-01A	0.0933721349774505	0.339104859236304	0	0.0857248680958071	0.0163222661666359	0.0110225022410147	0.223857017723552	0	0.230596351559236	0	0.739635947970221	0.695277494864828
TCGA-57-1586-01A	0.0498638642386919	0.725459218218559	0	0.0458057811430254	0	0.0577225279941095	0	0.0129629738545316	0.108185634551082	0	0.575483847813802	0.83572537609626
TCGA-31-1951-01A	0.117414598576162	0.530772970011063	0	0.0628867500505255	0.0219739843436588	0	0.174809979447875	0.00796236167943259	0.0841793558912836	0	0.647622658223337	0.775780301452291
TCGA-13-0885-01A	0.136464561634502	0.626161376977448	0	0.0205144951664775	0	0	0.031321148187894	0	0.185538418033678	0	0.534708578648266	0.853424611237053
TCGA-36-1568-01A	0.0781445574495269	0.703969587965777	0	0.104695134639681	0.00925233426279697	0	0.0539899342810309	0	0.0499484514011874	0	0.471319141022882	0.883754743010515
TCGA-61-2109-01A	0.0487259310537539	0.850639575106145	0	0.0122519604762643	0.00456277130559796	0	0.00270399536910859	0	0.08111576668913	0	0.56602672168785	0.838411281901047
TCGA-24-1560-01A	0.0221642984707383	0.740879213423507	0	0.114232224853266	0	0	0	0.00180120717613454	0.120923056076355	0	0.599127290343709	0.824607590107148
TCGA-13-0886-01A	0.104743818045876	0.378232812125862	0	0.0776054441584071	0.0106789904103237	0.0028532753294322	0.164667806215229	0.0179406063746899	0.24327724734018	0	0.650512219955018	0.774114296471072
TCGA-61-1998-01A	0.0940198013216145	0.557293482672931	0	0.138156923585173	0.011353674800485	0	0.0770697990000791	0	0.122106318619718	0	0.570494822651726	0.831067340293191
TCGA-04-1332-01A	0.0354544004178412	0.496517549088007	0	0.237941178719908	0.0556550407927258	0	0.110112234814115	0	0.0643195961674029	0	0.633103742840469	0.780661758683547
TCGA-61-2088-01A	0.0111909841961249	0.922361757313728	0	0.0384660300550906	0.0137665897302021	0.00280031467941131	0.0069475884920481	0	0.00446673553339513	0	0.46190610411987	0.888945427501129
TCGA-24-1470-01A	0.11949828169774	0.652482970616651	0	0.0151571451933483	0.0349334036907493	0.00244455496070408	0.0405909092316263	0.00631575276256532	0.128576981846616	0	0.560879674017199	0.841522674000875
TCGA-24-1434-01A	0.13363913084526	0.395045506980984	0	0.034450126111835	0	0	0.352181010327259	0	0.0846842257346629	0	0.756598139605518	0.656463478235224
TCGA-25-1628-01A	0.101054833374923	0.466445952835212	0	0.1496863574644	0	0.00133183799859776	0.277941845547616	0.000889396063762671	0.00264977671548858	0	0.754064165544353	0.660667151533455
TCGA-24-1423-01A	0.0416383481444079	0.576662428393134	0	0.0855677930167957	0.0336891915572124	0.00897664331680225	0.0209337628549767	0	0.232531832716672	0	0.60760738137705	0.820800721441838
TCGA-23-1118-01A	0.070264229998201	0.649276541211975	0	0.0446516031811234	0.0155029782684209	0.00861827627858277	0.0398238011466895	0.0639489989130156	0.107913571001991	0	0.62518530228233	0.80817193748172
TCGA-24-1435-01A	0.0783978113281275	0.425077138660558	0	0.0556763532322527	0	0	0.22596359579397	0	0.214885100985092	0	0.660365623209399	0.759432591197889
TCGA-57-1583-01A	0.00987139798024598	0.615167043768851	0	0.10692049540894	0.00467005281845001	0	0.047133204119637	0	0.216237805903877	0	0.50113086503616	0.869562686067016
TCGA-25-1630-01A	0.196231316694552	0.468586507806814	0	0.103471435477713	0.00942377475247453	0.00145493497699628	0	0	0.22083203029145	0	0.477954164365607	0.879923808667763
TCGA-36-1581-01A	0.161184618673191	0.430832345897202	0	0.066553142059258	0.00911212488852884	0	0.0227574184043639	0.101566124373206	0.207994225704251	0	0.677529527449221	0.768950858993283
TCGA-36-1574-01A	0.0920632790470481	0.579205930401613	0	0.0576213837036444	0.00898906348513455	0.0101493470165192	0.133295701893405	0.00300337024028149	0.115671924212354	0	0.602372654180815	0.81141801556152
TCGA-23-1030-01A	0.0280507914747201	0.693294094163058	0	0.0879220911196904	0.00441481694748785	0	0.0200356427866682	0	0.166282563508375	0	0.45845432931596	0.890759957274353
TCGA-13-0911-01A	0.136865610523689	0.526370640011966	0	0.0258550514267996	0.00340822072174087	0	0.119092566137937	0	0.188407911177867	0	0.484424572969099	0.875793739422452
TCGA-61-2101-01A	0.0145413395738911	0.691846996292141	0	0.0634439104401473	0	0	0.138242503727845	0	0.0919252499659758	0	0.525206865171391	0.85336376988495
TCGA-25-1318-01A	0.0693792346453969	0.520461839328055	0	0.038326789324032	0.00679882520264138	0	0.0875656063695364	0.000336689643220322	0.277131015487117	0	0.619550230612416	0.808525726118698
TCGA-09-1665-01B	0.0350651091178508	0.587990388855971	0	0.0340460072902438	0.00623049035430891	0	0.00678589438739159	0	0.329882109994233	0	0.460307022847336	0.889162201908588
TCGA-13-1499-01A	0.109378968428944	0.432176698242424	0	0.127153472043902	0.0100182687446924	0.00404082512672073	0.170195175541487	0.00583929172817426	0.141197300143656	0	0.581305870065572	0.815269563104593
TCGA-13-0923-01A	0.0334122024869012	0.517561973603532	0	0.0266677556095921	0.00631081792894508	0.00814291205212876	0	0	0.407904338318901	0	0.531256910627177	0.853657156691945
TCGA-09-1668-01B	0.113249953943214	0.662190050017945	0	0.0325019432792923	0.0304633835974526	0	0.0863346137604834	1.61791733031187e-06	0.0752584374842831	0	0.583932495709311	0.827529875919095
TCGA-25-2391-01A	0.0905990793259888	0.595575426422234	0	0.0436424841907878	0.0153937788273718	0.00621069601738841	0	0.00208109695174879	0.24649743826448	0	0.591664374473733	0.827147860849707
TCGA-61-2002-01A	0.130037765622224	0.489772121916462	0	0.0560156847471069	0	0	0.22737740494433	0	0.0967970227698764	0	0.604804628178089	0.797954250658619
TCGA-29-2428-01A	0.108926265436887	0.702851991666872	0	0.0357416937032626	0	0	0.0183883213069434	0	0.134091727886035	0	0.377193789823295	0.927243593176958
TCGA-24-0968-01A	0.121365403117749	0.505265897590266	0	0.0669668335517134	0.0225065773670334	0.00958135554252154	0.120173300104646	0.00969564069741118	0.14444499202866	0	0.575575045565118	0.826587071370535
TCGA-09-1666-01A	0.0886741941674156	0.595648536817792	0	0.0544589587169344	0.0281667661171497	0.00591909751928206	0	0.00465322293260335	0.222479223728822	0	0.558564545403401	0.844135885472677
TCGA-13-1403-01A	0.0283500519357548	0.577856349281874	0	0.0348207346563959	0.0160975626045153	0.0089554539932783	0.0849400636505602	0.00458950609891493	0.244390277778706	0.002	0.328877186338749	0.949165469451448
TCGA-30-1860-01A	0.152776395135484	0.395002680868601	0	0.047107696043234	0.0191460091355197	0.0132406765304139	0.0702414230804959	0.0418944211326388	0.260590698073613	0	0.562047879671687	0.83586106330521
